location,size,total_sqft,bath,price
Badavala Nagar,3,1842.0,3.0,115.0
Badavala Nagar,3,1842.0,3.0,115.0
Balagere,2,1210.0,2.0,80.9
Balagere,2,1210.0,2.0,72.0
Balagere,2,1205.0,2.0,78.5
Balagere,1,790.5,1.0,41.9
Balagere,2,1020.07,2.0,68.38
Balagere,2,1205.47,2.0,81.0
Balagere,2,1007.0,2.0,65.0
Balagere,2,1210.0,2.0,74.0
Balagere,2,1210.0,2.0,83.0
Balagere,1,675.0,1.0,45.0
Balagere,1,656.0,1.0,43.0
Balagere,2,1012.0,2.0,64.0
Balagere,2,1007.0,2.0,62.0
Balagere,2,1007.0,2.0,67.0
Balagere,2,1007.0,2.0,66.0
Balagere,1,645.0,1.0,34.18
Balagere,1,790.5,1.0,42.295
Balagere,2,1012.0,2.0,65.0
Balagere,1,656.0,1.0,38.77
Balagere,1,645.0,1.0,39.0
Balagere,1,645.0,1.0,41.0
Balagere,2,1210.0,2.0,82.0
Balagere,1,656.0,1.0,34.77
Balagere,2,1205.0,2.0,73.87
Balagere,2,1012.0,2.0,70.0
Balagere,2,1007.0,2.0,68.0
Balagere,2,1205.0,2.0,79.0
Balagere,2,1012.0,2.0,68.0
Banashankari,2,1077.0,2.0,37.64
Banashankari,3,1470.0,2.0,88.64
Banashankari,3,1300.0,2.0,75.0
Banashankari,3,1800.0,3.0,115.0
Banashankari,2,1125.0,2.0,63.0
Banashankari,2,1310.0,2.0,80.0
Banashankari,3,2600.0,4.0,135.0
Banashankari,3,1900.0,2.0,170.0
Banashankari,2,1260.0,2.0,75.0
Banashankari,2,1170.0,2.0,46.79
Banashankari,3,1350.0,2.0,83.0
Banashankari,2,1330.0,2.0,78.0
Banashankari,3,1400.0,2.0,78.0
Banashankari,3,1700.0,3.0,125.0
Banashankari,2,1020.0,2.0,40.79
Banashankari,2,1600.0,2.0,63.98
Banashankari,2,1041.0,2.0,36.44
Banashankari,1,2400.0,1.0,200.0
Banashankari,2,1390.0,2.0,86.0
Banashankari,2,1460.0,2.0,70.0
Banashankari,2,1200.0,2.0,60.0
Banashankari,2,1290.0,2.0,80.0
Banashankari,2,1186.0,2.0,65.0
Banashankari,3,1650.0,3.0,101.0
Banashankari,2,1181.0,2.0,75.0
Banashankari,2,1105.0,2.0,90.0
Banashankari,1,720.0,1.0,60.0
Banashankari,2,1040.0,2.0,45.0
Banashankari,2,1330.0,2.0,77.0
Banashankari,2,1200.0,2.0,49.0
Banashankari,2,1185.0,2.0,67.0
Banashankari,2,1000.0,2.0,50.0
Banashankari,3,1650.0,3.0,90.75
Banashankari,3,1650.0,3.0,101.0
Banashankari,2,1310.0,2.0,80.43
Banashankari,2,600.0,1.0,27.0
Banashankari,2,1430.0,2.0,87.8
Banashankari,2,1020.0,2.0,42.83
Banashankari,3,1540.0,3.0,80.0
Banashankari,3,1683.0,3.0,115.0
Banashankari,3,1800.0,3.0,125.0
Banashankari,2,1175.0,2.0,41.13
Banashankari,2,1450.0,2.0,50.75
Banashankari,3,1770.0,3.0,108.0
Banashankari,3,1800.0,3.0,125.0
Banashankari,3,1200.0,3.0,74.52
Banashankari,2,1100.0,2.0,63.0
Banashankari,2,1020.0,2.0,40.79
Banashankari,2,1260.0,2.0,75.0
Banashankari,3,1426.0,3.0,85.0
Banashankari Stage II,2,1700.0,2.0,150.0
Banashankari Stage II,4,1200.0,2.0,150.0
Banashankari Stage II,3,1500.0,2.0,120.0
Banashankari Stage II,5,2400.0,3.0,510.0
Banashankari Stage II,3,1240.0,2.0,59.52
Banashankari Stage II,2,1250.0,2.0,110.0
Banashankari Stage II,3,1260.0,2.0,95.0
Banashankari Stage II,3,2400.0,2.0,300.0
Banashankari Stage II,2,1400.0,2.0,100.0
Banashankari Stage II,5,2800.0,3.0,425.0
Banashankari Stage II,3,3000.0,3.0,450.0
Banashankari Stage II,3,1200.0,2.0,198.0
Banashankari Stage II,2,1245.0,2.0,125.0
Banashankari Stage III,3,1305.0,2.0,58.7
Banashankari Stage III,2,1145.0,2.0,58.4
Banashankari Stage III,3,1650.0,3.0,118.0
Banashankari Stage III,4,2400.0,4.0,240.0
Banashankari Stage III,3,1350.0,2.0,68.0
Banashankari Stage III,3,1305.0,2.0,59.0
Banashankari Stage III,3,1305.0,2.0,60.0
Banashankari Stage III,2,1200.0,2.0,42.0
Banashankari Stage III,3,1305.0,2.0,59.0
Banashankari Stage III,3,1480.0,3.0,75.48
Banashankari Stage III,3,1305.0,2.0,59.0
Banashankari Stage III,2,1304.0,2.0,111.0
Banashankari Stage III,6,3000.0,6.0,150.0
Banashankari Stage III,2,1085.0,2.0,50.0
Banashankari Stage III,3,1500.0,2.0,100.0
Banashankari Stage III,4,2100.0,3.0,147.0
Banashankari Stage III,3,1420.0,2.0,95.0
Banashankari Stage V,3,1300.0,2.0,58.5
Banashankari Stage V,3,1305.0,2.0,49.0
Banashankari Stage V,2,1035.0,2.0,35.77
Banashankari Stage V,3,1355.0,2.0,61.0
Banashankari Stage V,3,1510.0,3.0,47.57
Banashankari Stage V,3,1650.0,3.0,51.98
Banashankari Stage V,3,1630.0,3.0,51.35
Banashankari Stage V,3,1510.0,3.0,47.57
Banashankari Stage V,3,1315.0,2.0,49.0
Banashankari Stage V,3,1540.0,3.0,48.51
Banashankari Stage V,2,920.0,2.0,41.5
Banashankari Stage VI,2,1177.5,2.0,59.935
Banashankari Stage VI,4,4800.0,4.0,190.0
Banashankari Stage VI,4,2800.0,4.0,89.0
Banashankari Stage VI,4,2200.0,4.0,195.0
Banashankari Stage VI,2,1160.0,2.0,59.0
Banashankari Stage VI,2,1180.0,2.0,59.47
Banashankari Stage VI,3,1423.0,2.0,71.73
Banashankari Stage VI,3,1392.0,3.0,69.46
Banashankari Stage VI,3,1410.5,2.0,70.385
Banashankari Stage VI,4,4800.0,3.0,200.0
Banaswadi,2,1184.0,2.0,53.0
Banaswadi,2,1145.0,2.0,55.0
Banaswadi,2,1250.0,2.0,60.0
Banaswadi,2,1365.0,2.0,73.0
Banaswadi,5,1903.0,6.0,140.0
Banaswadi,2,1222.0,2.0,80.0
Banaswadi,2,870.0,2.0,38.0
Banaswadi,2,1200.0,2.0,60.0
Banaswadi,2,1340.0,2.0,73.0
Banaswadi,2,1008.0,2.0,52.0
Banaswadi,2,1105.0,2.0,57.0
Banjara Layout,2,1200.0,2.0,70.0
Banjara Layout,2,1050.0,2.0,64.8
Banjara Layout,2,753.0,3.0,59.5
Banjara Layout,3,2500.0,4.0,140.0
Bannerghatta,3,1665.0,3.0,110.0
Bannerghatta,3,2370.0,4.0,195.0
Bannerghatta,2,1100.0,2.0,66.0
Bannerghatta,2,1113.0,2.0,70.0
Bannerghatta,2,1200.0,2.0,73.2
Bannerghatta,2,1070.0,2.0,87.0
Bannerghatta,3,1776.0,3.0,124.0
Bannerghatta,3,1776.0,3.0,150.0
Bannerghatta Road,1,500.0,1.0,18.5
Bannerghatta Road,2,1050.0,2.0,65.0
Bannerghatta Road,3,1170.0,2.0,66.0
Bannerghatta Road,1,595.0,1.0,33.32
Bannerghatta Road,3,1445.0,3.0,95.0
Bannerghatta Road,3,1640.0,2.0,120.0
Bannerghatta Road,3,1460.0,2.0,90.0
Bannerghatta Road,2,1179.0,2.0,66.02
Bannerghatta Road,2,1122.5,2.0,58.935
Bannerghatta Road,2,793.0,2.0,45.0
Bannerghatta Road,2,1400.0,2.0,78.0
Bannerghatta Road,2,1215.0,2.0,50.0
Bannerghatta Road,3,1654.0,3.0,100.0
Bannerghatta Road,2,1181.0,2.0,55.0
Bannerghatta Road,2,1200.0,2.0,75.0
Bannerghatta Road,1,595.0,1.0,31.83
Bannerghatta Road,2,1105.0,2.0,51.0
Bannerghatta Road,2,1255.0,2.0,65.26
Bannerghatta Road,3,1550.0,3.0,82.0
Bannerghatta Road,3,1650.0,3.0,122.0
Bannerghatta Road,2,912.0,2.0,55.0
Bannerghatta Road,2,1218.0,2.0,73.0
Bannerghatta Road,2,1115.0,2.0,65.12
Bannerghatta Road,3,1893.0,3.0,100.0
Bannerghatta Road,3,1600.0,3.0,95.0
Bannerghatta Road,2,1275.0,2.0,65.0
Bannerghatta Road,2,892.0,2.0,39.0
Bannerghatta Road,2,1260.0,2.0,70.0
Bannerghatta Road,2,1157.0,2.0,40.0
Bannerghatta Road,2,1150.0,2.0,65.0
Bannerghatta Road,2,1100.0,2.0,39.0
Bannerghatta Road,3,1725.0,3.0,110.0
Bannerghatta Road,6,1850.0,6.0,150.0
Bannerghatta Road,2,950.0,2.0,38.0
Bannerghatta Road,2,1220.0,2.0,80.0
Bannerghatta Road,2,1130.0,2.0,78.0
Bannerghatta Road,3,1486.0,3.0,83.22
Bannerghatta Road,2,1015.0,2.0,48.0
Bannerghatta Road,2,1115.0,2.0,61.0
Bannerghatta Road,2,1136.0,2.0,48.0
Bannerghatta Road,4,2700.0,4.0,260.0
Bannerghatta Road,3,1200.0,2.0,69.0
Bannerghatta Road,3,1465.0,2.0,76.0
Bannerghatta Road,2,1302.5,2.0,67.73
Bannerghatta Road,2,1200.0,2.0,65.0
Bannerghatta Road,2,1240.0,2.0,65.0
Bannerghatta Road,3,1476.0,3.0,125.0
Bannerghatta Road,3,1532.5,3.0,84.29
Bannerghatta Road,2,1268.0,2.0,69.0
Bannerghatta Road,3,1450.0,2.0,87.0
Bannerghatta Road,4,2932.0,5.0,195.0
Bannerghatta Road,2,960.0,2.0,58.0
Bannerghatta Road,3,1750.0,3.0,130.0
Bannerghatta Road,2,1275.0,2.0,73.0
Bannerghatta Road,2,1240.0,2.0,71.0
Bannerghatta Road,2,1215.0,2.0,68.0
Bannerghatta Road,2,1215.0,2.0,68.0
Bannerghatta Road,3,1894.0,3.0,115.0
Bannerghatta Road,3,1693.0,3.0,89.0
Bannerghatta Road,2,1280.0,2.0,60.16
Bannerghatta Road,1,630.0,1.0,35.0
Bannerghatta Road,2,1215.0,2.0,68.0
Bannerghatta Road,3,1365.0,3.0,76.18
Bannerghatta Road,2,1115.0,2.0,78.0
Bannerghatta Road,3,1532.5,3.0,79.465
Bannerghatta Road,3,1655.0,3.0,90.0
Bannerghatta Road,2,1247.0,2.0,47.39
Bannerghatta Road,2,1237.5,2.0,49.49
Bannerghatta Road,3,1650.0,3.0,94.0
Bannerghatta Road,2,905.0,2.0,65.0
Bannerghatta Road,2,1000.0,2.0,50.0
Bannerghatta Road,4,2185.0,3.0,120.0
Bannerghatta Road,2,1012.0,2.0,45.0
Bannerghatta Road,3,1460.0,2.0,80.0
Bannerghatta Road,2,1340.0,2.0,85.0
Bannerghatta Road,3,1711.0,3.0,125.0
Bannerghatta Road,3,1520.0,2.0,81.0
Bannerghatta Road,3,2826.0,3.0,148.0
Bannerghatta Road,2,1115.0,2.0,61.0
Bannerghatta Road,2,1154.0,2.0,47.0
Bannerghatta Road,2,1000.0,2.0,44.5
Bannerghatta Road,2,1250.0,2.0,48.0
Bannerghatta Road,3,1640.0,3.0,105.0
Bannerghatta Road,2,1012.0,2.0,44.0
Bannerghatta Road,3,1527.0,3.0,115.0
Bannerghatta Road,3,1550.0,3.0,96.0
Bannerghatta Road,2,1200.0,2.0,78.0
Bannerghatta Road,3,1885.0,3.0,125.0
Bannerghatta Road,3,1450.0,2.0,78.0
Bannerghatta Road,1,700.0,1.0,31.2
Bannerghatta Road,2,905.0,2.0,58.0
Bannerghatta Road,3,1920.0,3.0,122.0
Bannerghatta Road,4,2400.0,4.0,180.0
Bannerghatta Road,2,1270.0,2.0,45.0
Bannerghatta Road,3,1520.0,2.0,80.0
Bannerghatta Road,3,1270.0,2.0,73.0
Bannerghatta Road,3,1846.0,3.0,120.0
Bannerghatta Road,2,1122.5,2.0,61.74
Bannerghatta Road,3,1655.0,3.0,95.0
Bannerghatta Road,2,1206.0,2.0,53.0
Bannerghatta Road,2,1150.0,2.0,55.0
Bannerghatta Road,2,1215.0,2.0,65.0
Bannerghatta Road,3,1510.0,2.0,110.0
Bannerghatta Road,2,1022.0,2.0,35.0
Bannerghatta Road,2,1246.0,2.0,47.35
Bannerghatta Road,3,1470.0,2.0,85.0
Bannerghatta Road,2,1160.0,2.0,45.0
Bannerghatta Road,2,970.0,2.0,57.0
Bannerghatta Road,3,1527.0,3.0,142.0
Basavangudi,2,1036.0,2.0,105.0
Basavangudi,4,2600.0,4.0,260.0
Basavangudi,3,1600.0,2.0,160.0
Basavangudi,2,1560.0,2.0,145.0
Basavangudi,3,1800.0,3.0,195.0
Basavangudi,2,1100.0,2.0,93.0
Basavangudi,2,1050.0,2.0,103.0
Basavangudi,2,1180.0,2.0,124.0
Basavangudi,2,1200.0,2.0,120.0
Basavangudi,4,2453.0,3.0,250.0
Basaveshwara Nagar,5,4500.0,5.0,415.0
Basaveshwara Nagar,3,1865.0,3.0,145.0
Basaveshwara Nagar,2,1200.0,2.0,90.0
Basaveshwara Nagar,5,2400.0,4.0,310.0
Basaveshwara Nagar,2,1200.0,2.0,80.0
Basaveshwara Nagar,2,900.0,2.0,60.0
Basaveshwara Nagar,3,1900.0,3.0,150.0
Basaveshwara Nagar,2,1200.0,2.0,85.0
Basaveshwara Nagar,2,1200.0,2.0,70.0
Battarahalli,2,1200.0,2.0,65.0
Battarahalli,3,1779.0,3.0,89.61
Battarahalli,2,1300.0,2.0,50.0
Battarahalli,3,1945.0,3.0,97.42
Battarahalli,3,1777.0,3.0,100.0
Battarahalli,2,1135.0,2.0,43.0
Battarahalli,2,1276.0,2.0,45.0
Battarahalli,3,1880.0,3.0,94.36
Battarahalli,2,1071.0,2.0,62.0
Battarahalli,2,1165.0,2.0,43.0
Battarahalli,2,1636.0,2.0,82.89
Battarahalli,3,1779.0,3.0,90.0
Battarahalli,2,1090.0,2.0,38.37
Battarahalli,3,2082.0,3.0,104.0
Battarahalli,3,2024.0,3.0,103.0
Battarahalli,2,1097.0,2.0,49.0
Begur,3,1419.0,2.0,59.0
Begur,3,1580.0,3.0,75.0
Begur,3,1559.0,3.0,63.0
Begur,3,1445.0,2.0,47.1
Begur,3,1475.0,2.0,74.0
Begur,3,3500.0,4.0,185.0
Begur,2,1100.0,2.0,55.0
Begur,2,1306.0,2.0,65.0
Begur,3,1304.0,3.0,65.0
Begur,3,1411.0,2.0,60.0
Begur,2,815.0,2.0,40.0
Begur,3,1443.0,2.0,70.0
Begur Road,2,1200.0,2.0,44.0
Begur Road,2,1200.0,2.0,46.8
Begur Road,2,1160.0,2.0,44.0
Begur Road,3,1584.0,3.0,65.0
Begur Road,3,1615.0,3.0,59.76
Begur Road,2,1200.0,2.0,43.2
Begur Road,2,1160.0,2.0,44.08
Begur Road,2,1200.0,2.0,45.0
Begur Road,3,1615.0,3.0,60.0
Begur Road,3,1410.0,2.0,53.0
Begur Road,2,1200.0,2.0,37.8
Begur Road,2,1160.0,2.0,40.59
Begur Road,2,1260.0,2.0,46.62
Begur Road,3,1600.0,3.0,58.14
Begur Road,3,1500.0,2.0,70.0
Begur Road,2,1160.0,2.0,42.0
Begur Road,2,1240.0,2.0,39.06
Begur Road,2,1200.0,2.0,45.0
Begur Road,3,1500.0,2.0,55.0
Begur Road,3,1410.0,2.0,52.17
Begur Road,3,1583.0,3.0,74.4
Begur Road,2,1170.0,2.0,46.0
Begur Road,2,1160.0,2.0,42.92
Begur Road,3,1410.0,2.0,52.17
Begur Road,3,1565.0,2.0,59.76
Begur Road,2,1160.0,2.0,42.0
Begur Road,3,1410.0,2.0,53.58
Begur Road,2,1200.0,2.0,45.0
Begur Road,2,1200.0,2.0,42.6
Begur Road,2,1160.0,2.0,42.0
Begur Road,2,1334.0,2.0,42.69
Begur Road,3,1565.0,2.0,57.91
Begur Road,2,1200.0,2.0,45.6
Begur Road,2,1215.0,2.0,43.13
Begur Road,2,1160.0,2.0,36.54
Begur Road,2,1200.0,2.0,44.4
Begur Road,2,1260.0,2.0,39.69
Begur Road,2,1160.0,2.0,44.0
Begur Road,2,952.0,2.0,42.0
Begur Road,2,1200.0,2.0,42.0
Begur Road,2,1240.0,2.0,45.88
Begur Road,3,1200.0,3.0,50.0
Begur Road,2,1200.0,2.0,44.0
Begur Road,2,1100.0,2.0,42.6
Begur Road,3,1565.0,2.0,57.91
Begur Road,2,1200.0,2.0,44.4
Begur Road,2,1160.0,2.0,36.54
Begur Road,2,1215.0,2.0,43.75
Begur Road,2,1200.0,2.0,44.73
Begur Road,2,1160.0,2.0,42.0
Begur Road,3,1410.0,2.0,54.99
Bellandur,3,1767.0,3.0,103.0
Bellandur,2,1205.0,2.0,66.0
Bellandur,2,1250.0,2.0,76.0
Bellandur,2,1000.0,2.0,50.0
Bellandur,2,1281.0,2.0,74.0
Bellandur,2,921.0,2.0,40.0
Bellandur,3,1490.0,2.0,98.0
Bellandur,3,2039.0,3.0,168.0
Bellandur,3,1605.0,3.0,85.0
Bellandur,3,1692.0,3.0,88.0
Bellandur,2,1220.0,2.0,60.0
Bellandur,2,1299.0,2.0,82.0
Bellandur,2,900.0,2.0,56.0
Bellandur,2,1350.0,2.0,79.0
Bellandur,2,1286.0,2.0,57.0
Bellandur,4,3016.0,4.0,230.0
Bellandur,2,1457.0,2.0,85.0
Bellandur,2,1195.0,2.0,51.0
Bellandur,2,1050.0,2.0,72.0
Bellandur,4,3600.0,4.0,260.0
Bellandur,2,1310.0,2.0,72.0
Bellandur,2,924.0,2.0,35.11
Bellandur,3,1785.0,3.0,118.0
Bellandur,2,1051.0,2.0,60.0
Bellandur,2,1060.0,2.0,65.0
Bellandur,2,1100.0,2.0,62.0
Bellandur,2,1550.0,2.0,59.0
Bellandur,2,924.0,2.0,35.11
Bellandur,3,1685.0,3.0,100.0
Bellandur,2,982.0,2.0,55.0
Bellandur,2,981.0,2.0,37.28
Bellandur,2,1205.0,2.0,59.0
Bellandur,2,1063.0,2.0,58.0
Bellandur,2,1201.0,2.0,59.99
Bellandur,2,1325.0,2.0,65.0
Bellandur,2,1281.0,2.0,87.0
Bellandur,2,1200.0,2.0,52.0
Bellandur,3,1785.0,3.0,120.0
Bellandur,2,1088.0,2.0,48.0
Bellandur,2,1310.0,2.0,85.0
Bellandur,2,982.0,2.0,37.28
Bellandur,2,1465.0,3.0,90.0
Bellandur,3,1767.0,3.0,109.0
Bellandur,2,924.0,2.0,35.11
Bellandur,4,3600.0,4.0,245.0
Bellandur,2,1170.0,2.0,46.79
Bellandur,2,1150.0,2.0,69.44
Bellandur,2,1200.0,2.0,45.0
Bellandur,2,1410.0,3.0,92.0
Bellandur,2,950.0,2.0,35.0
Bellandur,2,1015.0,2.0,60.0
Bellandur,3,1685.0,3.0,101.0
Bellandur,3,1735.0,3.0,105.0
Bellandur,3,1685.0,3.0,115.0
Bellandur,3,1846.0,3.0,135.0
Bellandur,2,1049.0,2.0,51.0
Bellandur,2,1211.0,2.0,63.0
Bellandur,3,1717.0,3.0,110.0
Bellandur,2,1185.0,2.0,47.39
Bellandur,2,1200.0,2.0,62.0
Bellandur,2,1251.0,2.0,47.0
Bellandur,2,960.0,2.0,48.0
Bellandur,3,1690.0,2.0,116.0
Bellandur,1,950.0,1.0,40.0
Bellandur,2,850.0,2.0,45.0
Bellandur,2,1454.0,2.0,90.0
Bellandur,2,1195.0,2.0,52.0
Bellandur,3,1435.0,2.0,115.0
Bellandur,2,1260.0,2.0,83.5
Bellandur,3,1535.0,3.0,90.0
Bellandur,2,1047.0,2.0,75.0
Bellandur,2,1096.0,2.0,40.0
Bellandur,2,1262.0,2.0,47.0
Benson Town,3,3200.0,4.0,350.0
Benson Town,4,4460.0,5.0,650.0
Benson Town,3,2850.0,4.0,470.0
Benson Town,2,1300.0,2.0,120.0
Benson Town,2,1567.0,3.0,140.0
Benson Town,2,1688.12,2.0,270.0
Benson Town,3,1805.0,3.0,280.0
Benson Town,2,1688.0,2.0,280.0
Bharathi Nagar,2,1322.0,2.0,68.0
Bharathi Nagar,2,1351.0,2.0,70.0
Bharathi Nagar,2,1384.0,2.0,59.0
Bharathi Nagar,2,1351.0,2.0,74.0
Bharathi Nagar,2,1432.0,2.0,68.0
Bharathi Nagar,2,1349.0,2.0,56.7
Bharathi Nagar,2,1328.0,2.0,69.0
Bharathi Nagar,2,1300.0,2.0,55.86
Bhoganhalli,3,1670.0,3.0,99.0
Bhoganhalli,2,1444.0,2.0,75.97
Bhoganhalli,2,1447.0,2.0,75.97
Bhoganhalli,3,1700.0,3.0,126.0
Bhoganhalli,2,1447.0,2.0,75.97
Bhoganhalli,3,1760.0,3.0,127.0
Bhoganhalli,2,1447.0,2.0,75.97
Bhoganhalli,3,1949.0,3.0,129.0
Bhoganhalli,3,1760.0,3.0,128.0
Bhoganhalli,2,1447.0,2.0,75.97
Bhoganhalli,4,2439.0,4.0,185.0
Bhoganhalli,2,1444.0,2.0,75.97
Bhoganhalli,2,1205.0,2.0,64.47
Bhoganhalli,2,1447.0,2.0,75.97
Bhoganhalli,4,2439.0,5.0,170.0
Bhoganhalli,2,1205.0,2.0,68.32
Bhoganhalli,2,1260.0,2.0,69.9
Bhoganhalli,4,2439.0,4.0,170.0
Bhoganhalli,3,1707.0,3.0,115.0
Bhoganhalli,2,970.0,2.0,52.5
Bhoganhalli,2,1277.0,2.0,79.89
Bhoganhalli,3,1703.0,3.0,120.0
Billekahalli,2,1125.0,2.0,62.0
Billekahalli,2,1090.0,2.0,52.0
Billekahalli,2,1112.0,2.0,62.0
Billekahalli,3,2400.0,3.0,150.0
Billekahalli,3,2968.0,3.0,225.0
Billekahalli,2,950.0,2.0,58.11
Billekahalli,2,1360.0,2.0,110.0
Billekahalli,2,1125.0,2.0,65.0
Billekahalli,2,950.0,2.0,56.0
Billekahalli,3,1805.0,3.0,134.0
Binny Pete,3,1755.0,3.0,122.0
Binny Pete,1,665.0,1.0,50.75
Binny Pete,1,660.0,1.0,54.0
Binny Pete,1,660.0,1.0,62.0
Binny Pete,2,1365.0,2.0,122.0
Binny Pete,3,1795.0,3.0,139.0
Binny Pete,3,1740.0,3.0,150.0
Binny Pete,3,1970.0,3.0,164.0
Binny Pete,3,1516.0,3.0,147.0
Bisuvanahalli,3,1180.0,3.0,48.0
Bisuvanahalli,3,1075.0,2.0,46.0
Bisuvanahalli,3,1075.0,2.0,45.0
Bisuvanahalli,2,845.0,2.0,33.0
Bisuvanahalli,3,1075.0,2.0,45.0
Bisuvanahalli,2,845.0,2.0,37.0
Bisuvanahalli,2,845.0,2.0,29.0
Bisuvanahalli,3,1075.0,2.0,47.0
Bisuvanahalli,2,850.0,1.0,32.0
Bisuvanahalli,3,1075.0,2.0,50.0
Bisuvanahalli,3,1075.0,2.0,52.0
Bisuvanahalli,3,1180.0,2.0,46.0
Bisuvanahalli,3,1075.0,2.0,42.0
Bisuvanahalli,2,845.0,2.0,37.0
Bisuvanahalli,3,1075.0,2.0,43.0
Bisuvanahalli,2,700.0,1.0,32.0
Bisuvanahalli,3,1075.0,2.0,52.0
Bisuvanahalli,3,1075.0,2.0,50.0
Bisuvanahalli,2,845.0,2.0,33.0
Bisuvanahalli,2,945.0,2.0,33.0
Bisuvanahalli,2,845.0,2.0,30.0
Bisuvanahalli,3,1075.0,2.0,43.0
Bisuvanahalli,3,1080.0,2.0,45.0
Bisuvanahalli,3,1180.0,2.0,55.5
Bisuvanahalli,3,1075.0,2.0,47.0
Bisuvanahalli,3,1075.0,2.0,48.0
Bisuvanahalli,3,1075.0,2.0,45.0
Bisuvanahalli,3,1075.0,2.0,44.0
Bisuvanahalli,2,850.0,2.0,27.0
Bisuvanahalli,3,1075.0,2.0,42.0
Bisuvanahalli,2,845.0,2.0,32.0
Bisuvanahalli,2,845.0,2.0,34.0
Bommanahalli,8,3000.0,8.0,140.0
Bommanahalli,1,520.0,1.0,19.5
Bommanahalli,1,515.0,1.0,25.0
Bommanahalli,2,1090.0,3.0,44.0
Bommanahalli,3,1850.0,3.0,90.0
Bommanahalli,2,910.0,2.0,45.0
Bommanahalli,2,1050.0,2.0,46.0
Bommanahalli,2,1100.0,1.0,55.0
Bommanahalli,4,2100.0,4.0,85.0
Bommanahalli,2,1307.0,2.0,50.0
Bommanahalli,2,1091.0,2.0,40.0
Bommanahalli,2,1160.0,2.0,53.0
Bommanahalli,2,1050.0,2.0,54.0
Bommasandra,3,1260.0,3.0,49.36
Bommasandra,3,1200.0,3.0,46.0
Bommasandra,2,1035.0,2.0,41.0
Bommasandra,2,1035.0,2.0,41.73
Bommasandra,2,1034.0,2.0,40.0
Bommasandra,2,877.0,2.0,30.0
Bommasandra,2,920.0,2.0,37.46
Bommasandra,2,1035.0,2.0,41.43
Bommasandra,3,1295.0,2.0,50.28
Bommasandra,2,1015.0,2.0,40.0
Bommasandra,2,1000.0,2.0,35.0
Bommasandra,2,955.0,2.0,35.28
Bommasandra,2,1005.0,2.0,39.77
Bommasandra,2,1014.0,2.0,35.0
Bommasandra,2,1020.0,2.0,40.89
Bommasandra,2,920.0,2.0,37.2
Bommasandra,2,800.0,1.0,32.0
Bommasandra,3,1280.0,3.0,50.0
Bommasandra,3,1942.0,3.0,90.0
Bommasandra,2,1127.0,2.0,45.0
Bommasandra,2,877.0,2.0,29.0
Bommasandra,3,1365.0,3.0,52.81
Bommasandra,2,842.0,2.0,30.0
Bommasandra,3,1260.0,3.0,49.36
Bommasandra,3,1365.0,3.0,52.82
Bommasandra,2,955.0,2.0,37.97
Bommasandra,2,1089.0,2.0,40.0
Bommasandra,3,1365.0,3.0,53.96
Bommasandra Industrial Area,2,1090.0,2.0,31.48
Bommasandra Industrial Area,3,1400.0,2.0,40.44
Bommasandra Industrial Area,3,1320.0,2.0,38.13
Bommasandra Industrial Area,2,1020.0,2.0,29.45
Bommasandra Industrial Area,2,1165.0,2.0,33.64
Bommasandra Industrial Area,2,1090.0,2.0,31.48
Bommasandra Industrial Area,2,1000.0,2.0,28.88
Bommasandra Industrial Area,2,1020.0,2.0,29.45
Bommasandra Industrial Area,2,1160.0,2.0,33.51
Bommasandra Industrial Area,2,1125.0,2.0,32.49
Bommasandra Industrial Area,2,1125.0,2.0,32.49
Bommasandra Industrial Area,2,1130.0,2.0,32.64
Bommasandra Industrial Area,2,1065.0,2.0,30.75
Bommenahalli,3,1200.0,3.0,125.0
Bommenahalli,4,1632.0,3.0,145.0
Bommenahalli,4,1670.0,3.0,135.0
Bommenahalli,4,1680.0,3.0,135.0
Bommenahalli,4,1632.0,3.0,128.0
Bommenahalli,3,3339.0,3.0,250.0
Bommenahalli,4,1355.0,3.0,135.0
Bommenahalli,3,1232.0,3.0,96.0
Bommenahalli,4,1632.0,3.0,140.0
Brookefield,2,1150.0,2.0,69.0
Brookefield,2,1142.0,2.0,70.0
Brookefield,4,2800.0,4.0,240.0
Brookefield,3,1476.0,3.0,105.0
Brookefield,4,1700.0,4.0,152.0
Brookefield,2,1262.0,2.0,75.0
Brookefield,2,1139.0,2.0,80.0
Brookefield,2,1125.0,2.0,70.0
Brookefield,3,1420.0,3.0,85.0
Brookefield,2,941.0,2.0,48.0
Brookefield,2,1100.0,2.0,55.0
Brookefield,4,2400.0,3.0,140.0
Brookefield,2,1225.0,2.0,66.5
Brookefield,5,1950.0,6.0,175.0
Brookefield,2,1080.0,2.0,50.0
Brookefield,2,1230.0,2.0,55.0
Brookefield,2,1200.0,2.0,75.0
Brookefield,2,1089.0,2.0,49.0
Brookefield,2,1130.0,2.0,56.0
Brookefield,2,1270.0,2.0,95.0
Brookefield,3,1706.0,3.0,115.0
Brookefield,2,1389.0,2.0,94.0
Brookefield,2,1225.0,2.0,72.0
Brookefield,3,1746.0,3.0,115.0
Brookefield,4,1560.0,3.0,149.0
Brookefield,2,1382.0,2.0,84.5
Brookefield,2,1260.0,2.0,70.0
Brookefield,2,1206.0,2.0,90.0
Brookefield,3,1594.0,3.0,140.0
